,COUNTY NAME,Year,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT,TOTAL ARRESTS,JUVENILE POP,CRIME RATE
608,Citrus,2008,11.053123067408784,0.8147186147186147,3.9367346938775514,6.301669758812616,10.424489795918367,4.890476190476192,3.384662956091528,0.5848484848484848,1.5507730364873222,490,23218,2.110431561719356
609,Clay,2008,10.199540077023244,0.4750228576178207,6.845316266312027,2.879200953093397,10.270717313606516,5.196215332612971,2.5337877150694044,0.37220513673011385,2.083478790901282,1383,50258,2.7518007083449403
610,Collier,2008,14.540551927533178,0.9808065912974276,2.426023453409171,11.133721882826581,16.620438639608647,6.059101654846336,3.8542705334363214,0.5369707183484306,5.564847974159118,2428,62940,3.8576421989196064
611,Columbia,2008,9.4236815920398,1.0013930348258706,5.945870646766169,2.4764179104477613,10.431741293532339,4.975124378109452,3.099502487562189,0.4879601990049751,1.6845771144278607,293,15474,1.8934987721339016
612,Miami-Dade,2008,11.37342586634801,1.2279362763121608,4.110870139718724,6.034619450317125,13.282717850905414,6.056677428991637,3.4522244691607686,0.6663727134846953,2.7138380136041915,9571,544374,1.7581662606957718
613,Dixie,2008,10.240639269406392,1.2621004566210046,6.30958904109589,2.6689497716894977,9.972146118721463,4.880365296803653,3.6347031963470315,0.5351598173515981,0.9077625570776257,56,3188,1.7565872020075282
614,Duval,2008,9.926046176046176,0.850705467372134,4.632547699214366,4.442793009459676,10.034423601090268,5.238904922238255,3.069191919191919,0.3488856822190156,1.2685265351932018,6590,205917,3.2003185749598138
615,Escambia,2008,9.985760022936876,1.0525875663019066,5.138122998996511,3.7950494576384575,9.832202417928993,4.9606011372867584,3.177282935920103,0.5438189898217614,1.0738280690017679,2544,64702,3.9318722759729217
616,Flagler,2008,14.205104117739156,0.5896351964928761,5.184906842022858,8.430562079223423,14.161578205730391,5.057069046500705,2.987004853608893,1.1390324095819633,4.634257084703304,313,18969,1.6500606252306396
617,Franklin,2008,17.490369181380416,1.2929373996789728,2.7752808988764044,13.422150882825038,32.39646869983949,6.5658105939004825,3.542536115569824,0.5714285714285714,21.09550561797753,29,1947,1.4894709809964048
618,Gadsden,2008,10.184315531000612,1.880294659300184,6.208256599140578,2.095764272559853,10.026550030693675,4.724217311233886,4.014426028238184,0.6525475751995089,0.6195518723143032,208,11386,1.82680484805902
619,Gilchrist,2008,10.073727933541015,0.8359293873312564,6.804084458290067,2.4337140879196952,10.058843890619592,5.218414676358601,3.4596746278989268,0.5517480096919349,0.8071997230875736,59,3720,1.5860215053763442
620,Glades,2008,10.926739926739929,1.1978021978021978,5.262271062271061,4.466666666666667,11.293040293040294,5.378754578754579,3.92014652014652,0.5443223443223443,1.4153846153846157,46,2470,1.862348178137652
621,Gulf,2008,10.212638376383763,0.7619926199261993,2.543357933579336,6.907287822878229,10.034132841328413,5.128690036900369,3.7716789667896684,0.5175276752767528,0.5511992619926199,63,2704,2.329881656804734
622,Hamilton,2008,10.705153617443012,1.6105054509415262,5.8800792864222,3.214568880079286,10.922200198216057,4.840436075322102,4.021308225966304,0.7576808721506442,1.2908820614469771,157,2998,5.2368245496998
623,Hardee,2008,10.16753091344236,1.3657758276824892,5.743318707618668,3.0584363781412045,9.661747108097329,5.135620263262863,3.5769844435580374,0.543877143996809,0.3883127243717591,215,7534,2.8537297584284573
624,Hendry,2008,10.155856595511768,1.3288177339901477,5.53968253968254,3.2873563218390807,10.629584017515052,5.435550082101806,3.366310892172961,0.5944170771756979,1.2032019704433496,502,11009,4.559905531837587
625,Hernando,2008,11.084643341945087,0.7308315452992951,5.331173096291106,5.022638700354689,10.288698165258133,4.645750317467269,2.765161798835224,0.41612295835705215,2.0333231159959717,1067,34614,3.0825677471543314
626,Highlands,2008,10.87767115555197,1.1670832997338925,4.685831787759052,5.024756068059029,11.78243690024998,4.9401661156358365,3.57463107813886,0.6082573985968873,2.3983549713732764,647,18463,3.5043059091155286
627,Hillsborough,2008,10.708484315146496,1.2792680401697898,5.353742623459985,4.07547365151672,10.936054456983122,5.104099803292267,2.7995858784553267,0.9911274459053732,1.7417486282223833,11950,292218,4.089412698738613
628,Holmes,2008,9.349187592319057,1.1500738552437224,6.970162481536188,1.2289512555391433,9.333530280649926,5.100443131462334,3.317577548005908,0.5028064992614476,0.3875923190546529,34,4481,0.7587592055344791
629,Jackson,2008,10.091402960749694,1.3266331658291457,6.672280320521526,2.0924894743990223,9.734347412739373,5.008013038163792,3.4276789352166235,0.5531712617139752,0.6991715333423876,120,10137,1.1837821840781295
630,Jefferson,2008,12.728769497400346,1.975736568457539,6.4809358752166375,4.27209705372617,13.274696707105718,5.501733102253033,5.15684575389948,1.0528596187175043,1.4419410745233971,39,2860,1.3636363636363635
631,Lafayette,2008,11.468319559228652,2.1542699724517904,7.149678604224058,2.1643709825528012,11.153351698806246,4.970615243342516,4.25068870523416,0.6813590449954087,1.2387511478420572,10,1774,0.5636978579481398
632,Lake,2008,11.65258550738892,0.7786274558017163,5.735105362807054,5.138852688780152,10.475644840050162,5.032948929159803,2.7573335956133667,0.3901005680001967,1.8607047136639698,1653,61488,2.6883294301327085
